order_id,customer_id,order_date,subtotal,discount_amount,tax,shipping,total_revenue,order_status
ORD-02106,CUST-0950,2025-03-28 12:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-02107,CUST-0406,2025-12-17 16:00:00,98.0,9.8,7.06,12.0,107.26,Completed
ORD-02108,CUST-1172,2025-12-19 17:00:00,35.0,3.5,2.52,12.0,46.02,Completed
ORD-02109,CUST-0433,2025-05-16 11:00:00,29.0,5.8,1.86,12.0,37.06,Completed
ORD-02110,CUST-0708,2025-02-11 18:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-02111,CUST-1074,2025-02-04 18:00:00,69.0,13.8,4.42,12.0,71.62,Completed
ORD-02112,CUST-0192,2025-10-18 17:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-02113,CUST-0183,2025-01-01 11:00:00,298.0,0.0,23.84,0.0,321.84,Completed
ORD-02114,CUST-0781,2025-01-30 13:00:00,124.0,24.8,7.94,0.0,107.14,Completed
ORD-02115,CUST-0467,2025-06-23 13:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-02116,CUST-0657,2025-05-27 14:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-02117,CUST-0407,2025-02-11 15:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-02118,CUST-0033,2025-10-14 14:00:00,35.0,3.5,2.52,12.0,46.02,Completed
ORD-02119,CUST-0719,2025-12-03 20:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-02120,CUST-0349,2025-04-15 12:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-02121,CUST-0134,2025-10-01 20:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-02122,CUST-1124,2025-10-02 19:00:00,49.0,7.35,3.33,12.0,56.98,Completed
ORD-02123,CUST-0624,2025-08-18 20:00:00,108.0,0.0,8.64,0.0,116.64,Completed
ORD-02124,CUST-0573,2025-10-04 20:00:00,257.0,38.55,17.48,0.0,235.93,Completed
ORD-02125,CUST-0750,2025-11-26 08:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-02126,CUST-0858,2025-12-09 12:00:00,138.0,0.0,11.04,0.0,149.04,Completed
ORD-02127,CUST-0667,2025-11-21 18:00:00,349.0,69.8,22.34,0.0,301.54,Completed
ORD-02128,CUST-1111,2025-06-05 19:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-02129,CUST-0912,2025-06-06 08:00:00,108.0,21.6,6.91,0.0,93.31,Completed
ORD-02130,CUST-0324,2025-01-30 10:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02131,CUST-0799,2025-11-30 12:00:00,89.0,17.8,5.7,12.0,88.9,Completed
ORD-02132,CUST-0676,2025-01-21 21:00:00,728.0,0.0,58.24,0.0,786.24,Completed
ORD-02133,CUST-0011,2025-01-23 13:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02134,CUST-0614,2025-01-23 15:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-02135,CUST-0168,2025-03-12 09:00:00,89.0,17.8,5.7,12.0,88.9,Completed
ORD-02136,CUST-0642,2025-10-10 20:00:00,747.0,0.0,59.76,0.0,806.76,Completed
ORD-02137,CUST-0091,2025-05-22 13:00:00,89.0,8.9,6.41,12.0,98.51,Completed
ORD-02138,CUST-1114,2025-10-01 09:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02139,CUST-0343,2025-10-13 20:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-02140,CUST-0725,2025-02-18 16:00:00,757.0,0.0,60.56,0.0,817.56,Completed
ORD-02141,CUST-0605,2025-11-27 11:00:00,49.0,7.35,3.33,12.0,56.98,Completed
ORD-02142,CUST-0689,2025-01-24 21:00:00,59.0,11.8,3.78,12.0,62.98,Completed
ORD-02143,CUST-1009,2025-02-13 08:00:00,149.0,14.9,10.73,0.0,144.83,Completed
ORD-02144,CUST-0334,2025-10-13 22:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-02145,CUST-0866,2025-12-04 11:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-02146,CUST-0335,2025-01-22 17:00:00,1198.0,0.0,95.84,0.0,1293.84,Completed
ORD-02147,CUST-0437,2025-02-09 15:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-02148,CUST-0523,2025-10-26 09:00:00,278.0,0.0,22.24,0.0,300.24,Completed
ORD-02149,CUST-0471,2025-07-18 17:00:00,267.0,0.0,21.36,0.0,288.36,Completed
ORD-02150,CUST-0884,2025-02-13 09:00:00,35.0,3.5,2.52,12.0,46.02,Completed
ORD-02151,CUST-0454,2025-03-21 13:00:00,147.0,0.0,11.76,0.0,158.76,Completed
ORD-02152,CUST-0879,2025-04-24 09:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-02153,CUST-1035,2025-02-23 21:00:00,384.0,0.0,30.72,0.0,414.72,Completed
ORD-02154,CUST-1122,2025-06-06 08:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-02155,CUST-0445,2025-01-04 16:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02156,CUST-1141,2025-05-10 12:00:00,378.0,0.0,30.24,0.0,408.24,Completed
ORD-02157,CUST-0210,2025-12-05 12:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-02158,CUST-0828,2025-06-16 08:00:00,108.0,10.8,7.78,0.0,104.98,Completed
ORD-02159,CUST-1119,2025-06-28 17:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-02160,CUST-0562,2025-04-12 17:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-02161,CUST-0883,2025-04-13 20:00:00,129.0,19.35,8.77,0.0,118.42,Completed
ORD-02162,CUST-0400,2025-10-19 15:00:00,35.0,7.0,2.24,12.0,42.24,Completed
ORD-02163,CUST-0602,2025-11-03 13:00:00,442.0,0.0,35.36,0.0,477.36,Completed
ORD-02164,CUST-0248,2025-07-18 10:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-02165,CUST-1070,2025-11-05 17:00:00,223.0,22.3,16.06,0.0,216.76,Completed
ORD-02166,CUST-1020,2025-12-17 12:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02167,CUST-1019,2025-04-16 09:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02168,CUST-0416,2025-06-08 21:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-02169,CUST-0800,2025-08-20 10:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-02170,CUST-0308,2025-06-30 22:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-02171,CUST-1055,2025-10-02 13:00:00,237.0,0.0,18.96,0.0,255.96,Completed
ORD-02172,CUST-0014,2025-04-07 12:00:00,438.0,0.0,35.04,0.0,473.04,Completed
ORD-02173,CUST-0576,2025-10-03 22:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02174,CUST-0404,2025-10-31 17:00:00,748.0,74.8,53.86,0.0,727.06,Completed
ORD-02175,CUST-0468,2025-11-09 17:00:00,427.0,85.4,27.33,0.0,368.93,Completed
ORD-02176,CUST-0309,2025-03-25 14:00:00,237.0,0.0,18.96,0.0,255.96,Completed
ORD-02177,CUST-0970,2025-06-06 21:00:00,49.0,4.9,3.53,12.0,59.63,Completed
ORD-02178,CUST-0401,2025-09-10 21:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02179,CUST-0263,2025-03-21 09:00:00,64.0,0.0,5.12,12.0,81.12,Completed
ORD-02180,CUST-0679,2025-03-17 13:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-02181,CUST-0326,2025-06-12 14:00:00,129.0,12.9,9.29,0.0,125.39,Completed
ORD-02182,CUST-1107,2025-10-20 13:00:00,88.0,0.0,7.04,12.0,107.04,Completed
ORD-02183,CUST-0968,2025-01-23 19:00:00,349.0,34.9,25.13,0.0,339.23,Completed
ORD-02184,CUST-0812,2025-02-09 21:00:00,418.0,0.0,33.44,0.0,451.44,Completed
ORD-02185,CUST-0250,2025-10-06 12:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-02186,CUST-0627,2025-10-20 12:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-02187,CUST-0199,2025-12-16 21:00:00,178.0,0.0,14.24,0.0,192.24,Completed
ORD-02188,CUST-1190,2025-03-26 17:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-02189,CUST-0094,2025-11-21 12:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02190,CUST-0747,2025-10-05 19:00:00,384.0,0.0,30.72,0.0,414.72,Completed
ORD-02191,CUST-0190,2025-09-01 16:00:00,98.0,0.0,7.84,12.0,117.84,Completed
ORD-02192,CUST-0268,2025-11-29 15:00:00,89.0,17.8,5.7,12.0,88.9,Completed
ORD-02193,CUST-0591,2025-01-23 11:00:00,149.0,22.35,10.13,0.0,136.78,Completed
ORD-02194,CUST-0541,2025-10-01 12:00:00,698.0,69.8,50.26,0.0,678.46,Completed
ORD-02195,CUST-0812,2025-06-13 15:00:00,668.0,133.6,42.75,0.0,577.15,Completed
ORD-02196,CUST-0842,2025-06-30 14:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-02197,CUST-0286,2025-11-29 09:00:00,64.0,6.4,4.61,12.0,74.21,Completed
ORD-02198,CUST-1032,2025-11-30 15:00:00,208.0,20.8,14.98,0.0,202.18,Completed
ORD-02199,CUST-0422,2025-01-29 19:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-02200,CUST-0824,2025-10-03 22:00:00,89.0,8.9,6.41,12.0,98.51,Completed
ORD-02201,CUST-0517,2025-05-28 13:00:00,217.0,0.0,17.36,0.0,234.36,Completed
ORD-02202,CUST-1067,2025-10-23 09:00:00,1246.0,0.0,99.68,0.0,1345.68,Completed
ORD-02203,CUST-0971,2025-01-10 12:00:00,173.0,0.0,13.84,0.0,186.84,Completed
ORD-02204,CUST-0842,2025-10-24 13:00:00,64.0,0.0,5.12,12.0,81.12,Completed
ORD-02205,CUST-0529,2025-12-05 15:00:00,438.0,87.6,28.03,0.0,378.43,Completed
ORD-02206,CUST-0690,2025-04-01 14:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-02207,CUST-1164,2025-12-17 09:00:00,767.0,0.0,61.36,0.0,828.36,Completed
ORD-02208,CUST-1198,2025-11-21 16:00:00,69.0,13.8,4.42,12.0,71.62,Completed
ORD-02209,CUST-0267,2025-11-20 18:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-02210,CUST-0168,2025-01-31 12:00:00,267.0,26.7,19.22,0.0,259.52,Completed
ORD-02211,CUST-0153,2025-11-20 09:00:00,287.0,43.05,19.52,0.0,263.47,Completed
ORD-02212,CUST-0943,2025-01-10 12:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-02213,CUST-0055,2025-12-14 15:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-02214,CUST-1197,2025-01-12 20:00:00,208.0,20.8,14.98,0.0,202.18,Completed
ORD-02215,CUST-0118,2025-11-06 17:00:00,237.0,35.55,16.12,0.0,217.57,Completed
ORD-02216,CUST-0742,2025-08-16 17:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-02217,CUST-0243,2025-06-03 18:00:00,59.0,5.9,4.25,12.0,69.35,Completed
ORD-02218,CUST-0375,2025-07-31 08:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-02219,CUST-1098,2025-12-18 16:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-02220,CUST-0972,2025-06-16 14:00:00,217.0,21.7,15.62,0.0,210.92,Completed
ORD-02221,CUST-0842,2025-10-04 10:00:00,59.0,11.8,3.78,12.0,62.98,Completed
ORD-02222,CUST-0869,2025-06-29 17:00:00,148.0,0.0,11.84,0.0,159.84,Completed
ORD-02223,CUST-0794,2025-06-21 18:00:00,477.0,71.55,32.44,0.0,437.89,Completed
ORD-02224,CUST-0908,2025-06-13 18:00:00,218.0,0.0,17.44,0.0,235.44,Completed
ORD-02225,CUST-0907,2025-11-20 16:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-02226,CUST-0645,2025-11-25 17:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-02227,CUST-0716,2025-02-09 16:00:00,29.0,4.35,1.97,12.0,38.62,Completed
ORD-02228,CUST-0826,2025-04-08 09:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-02229,CUST-0567,2025-01-15 15:00:00,1198.0,0.0,95.84,0.0,1293.84,Completed
ORD-02230,CUST-0563,2025-02-03 11:00:00,678.0,67.8,48.82,0.0,659.02,Completed
ORD-02231,CUST-0835,2025-04-04 15:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-02232,CUST-0809,2025-10-18 19:00:00,1247.0,124.7,89.78,0.0,1212.08,Completed
ORD-02233,CUST-0995,2025-12-20 12:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-02234,CUST-0143,2025-01-11 10:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-02235,CUST-0672,2025-06-17 12:00:00,35.0,3.5,2.52,12.0,46.02,Completed
ORD-02236,CUST-0484,2025-01-12 14:00:00,178.0,0.0,14.24,0.0,192.24,Completed
ORD-02237,CUST-0916,2025-07-10 12:00:00,178.0,0.0,14.24,0.0,192.24,Completed
ORD-02238,CUST-0047,2025-06-26 18:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-02239,CUST-0060,2025-09-28 15:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-02240,CUST-0175,2025-11-27 10:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-02241,CUST-0448,2025-03-13 15:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-02242,CUST-0210,2025-03-16 15:00:00,875.0,175.0,56.0,0.0,756.0,Completed
ORD-02243,CUST-1186,2025-02-04 21:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-02244,CUST-0084,2025-11-03 11:00:00,128.0,12.8,9.22,0.0,124.42,Completed
ORD-02245,CUST-0022,2025-12-12 15:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02246,CUST-0597,2025-11-14 10:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-02247,CUST-0388,2025-11-05 21:00:00,267.0,53.4,17.09,0.0,230.69,Completed
ORD-02248,CUST-1009,2025-06-16 19:00:00,697.0,0.0,55.76,0.0,752.76,Completed
ORD-02249,CUST-0442,2025-04-10 08:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-02250,CUST-0317,2025-11-23 09:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-02251,CUST-0267,2025-12-15 14:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-02252,CUST-0504,2025-10-23 12:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02253,CUST-0724,2025-01-21 18:00:00,349.0,52.35,23.73,0.0,320.38,Completed
ORD-02254,CUST-0441,2025-05-15 08:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-02255,CUST-0788,2025-03-06 20:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-02256,CUST-0067,2025-02-01 12:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-02257,CUST-0909,2025-09-06 17:00:00,187.0,0.0,14.96,0.0,201.96,Completed
ORD-02258,CUST-0675,2025-05-30 16:00:00,349.0,69.8,22.34,0.0,301.54,Completed
ORD-02259,CUST-0298,2025-04-07 20:00:00,138.0,0.0,11.04,0.0,149.04,Completed
ORD-02260,CUST-0728,2025-02-20 16:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02261,CUST-0957,2025-12-23 18:00:00,767.0,115.05,52.16,0.0,704.11,Completed
ORD-02262,CUST-0622,2025-12-19 14:00:00,678.0,101.7,46.1,0.0,622.4,Completed
ORD-02263,CUST-1199,2025-06-16 19:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-02264,CUST-0591,2025-05-17 11:00:00,129.0,19.35,8.77,0.0,118.42,Completed
ORD-02265,CUST-0710,2025-11-04 19:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-02266,CUST-0127,2025-04-12 10:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-02267,CUST-1018,2025-05-20 13:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-02268,CUST-0445,2025-03-19 19:00:00,148.0,0.0,11.84,0.0,159.84,Completed
ORD-02269,CUST-1011,2025-06-05 22:00:00,69.0,10.35,4.69,12.0,75.34,Completed
ORD-02270,CUST-1166,2025-10-30 22:00:00,513.0,102.6,32.83,0.0,443.23,Completed
ORD-02271,CUST-1001,2025-06-07 17:00:00,1198.0,239.6,76.67,0.0,1035.07,Completed
ORD-02272,CUST-0883,2025-11-21 14:00:00,298.0,29.8,21.46,0.0,289.66,Completed
ORD-02273,CUST-1006,2025-10-26 13:00:00,217.0,21.7,15.62,0.0,210.92,Completed
ORD-02274,CUST-0566,2025-01-13 13:00:00,197.0,29.55,13.4,0.0,180.85,Completed
ORD-02275,CUST-0745,2025-04-06 09:00:00,262.0,0.0,20.96,0.0,282.96,Completed
ORD-02276,CUST-0850,2025-02-14 21:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-02277,CUST-1030,2025-01-28 11:00:00,158.0,31.6,10.11,0.0,136.51,Completed
ORD-02278,CUST-1146,2025-03-06 18:00:00,89.0,17.8,5.7,12.0,88.9,Completed
ORD-02279,CUST-0095,2025-11-12 18:00:00,84.0,0.0,6.72,12.0,102.72,Completed
ORD-02280,CUST-1061,2025-10-07 13:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02281,CUST-1131,2025-01-15 09:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-02282,CUST-0068,2025-04-13 18:00:00,178.0,35.6,11.39,0.0,153.79,Completed
ORD-02283,CUST-0498,2025-01-21 22:00:00,118.0,11.8,8.5,0.0,114.7,Completed
ORD-02284,CUST-0129,2025-12-03 16:00:00,507.0,76.05,34.48,0.0,465.43,Completed
ORD-02285,CUST-0277,2025-10-06 11:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-02286,CUST-0382,2025-07-27 14:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-02287,CUST-0846,2025-01-26 15:00:00,35.0,7.0,2.24,12.0,42.24,Completed
ORD-02288,CUST-0890,2025-11-08 20:00:00,349.0,69.8,22.34,0.0,301.54,Completed
ORD-02289,CUST-0909,2025-06-04 12:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-02290,CUST-0181,2025-06-08 21:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-02291,CUST-0511,2025-06-05 20:00:00,35.0,5.25,2.38,12.0,44.13,Completed
ORD-02292,CUST-0021,2025-11-17 14:00:00,356.0,0.0,28.48,0.0,384.48,Completed
ORD-02293,CUST-1064,2025-02-13 10:00:00,149.0,14.9,10.73,0.0,144.83,Completed
ORD-02294,CUST-0546,2025-10-09 10:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-02295,CUST-0110,2025-12-12 19:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02296,CUST-1067,2025-09-11 16:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02297,CUST-0672,2025-06-27 20:00:00,168.0,33.6,10.75,0.0,145.15,Completed
ORD-02298,CUST-1029,2025-01-13 22:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-02299,CUST-0981,2025-06-24 12:00:00,258.0,25.8,18.58,0.0,250.78,Completed
ORD-02300,CUST-0957,2025-10-07 12:00:00,69.0,6.9,4.97,12.0,79.07,Completed
ORD-02301,CUST-0087,2025-03-06 18:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02302,CUST-0756,2025-03-21 09:00:00,158.0,23.7,10.74,0.0,145.04,Completed
ORD-02303,CUST-0045,2025-07-29 13:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-02304,CUST-1121,2025-11-25 18:00:00,405.0,81.0,25.92,0.0,349.92,Completed
ORD-02305,CUST-0420,2025-11-12 17:00:00,218.0,0.0,17.44,0.0,235.44,Completed
ORD-02306,CUST-0824,2025-11-24 19:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02307,CUST-1083,2025-11-11 20:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-02308,CUST-0684,2025-08-31 08:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02309,CUST-0232,2025-04-21 13:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-02310,CUST-0982,2025-07-07 09:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02311,CUST-0287,2025-12-19 12:00:00,207.0,20.7,14.9,0.0,201.2,Completed
ORD-02312,CUST-0318,2025-03-06 17:00:00,89.0,8.9,6.41,12.0,98.51,Completed
ORD-02313,CUST-0848,2025-06-09 21:00:00,89.0,17.8,5.7,12.0,88.9,Completed
ORD-02314,CUST-0729,2025-02-05 20:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-02315,CUST-0285,2025-12-12 11:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-02316,CUST-0295,2025-05-22 08:00:00,193.0,0.0,15.44,0.0,208.44,Completed
ORD-02317,CUST-0873,2025-06-13 09:00:00,29.0,5.8,1.86,12.0,37.06,Completed
ORD-02318,CUST-0930,2025-11-03 11:00:00,326.0,0.0,26.08,0.0,352.08,Completed
ORD-02319,CUST-0035,2025-06-01 16:00:00,256.0,51.2,16.38,0.0,221.18,Completed
ORD-02320,CUST-0678,2025-02-07 17:00:00,349.0,34.9,25.13,0.0,339.23,Completed
ORD-02321,CUST-0066,2025-03-26 18:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-02322,CUST-0227,2025-03-03 12:00:00,384.0,0.0,30.72,0.0,414.72,Completed
ORD-02323,CUST-0648,2025-12-04 11:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-02324,CUST-0854,2025-03-01 13:00:00,148.0,0.0,11.84,0.0,159.84,Completed
ORD-02325,CUST-0006,2025-12-08 09:00:00,158.0,15.8,11.38,0.0,153.58,Completed
ORD-02326,CUST-0197,2025-01-06 21:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-02327,CUST-0699,2025-11-15 10:00:00,114.0,0.0,9.12,0.0,123.12,Completed
ORD-02328,CUST-1105,2025-11-26 15:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02329,CUST-1011,2025-05-02 19:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-02330,CUST-0118,2025-06-21 09:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-02331,CUST-1000,2025-10-19 18:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02332,CUST-0790,2025-06-06 21:00:00,178.0,26.7,12.1,0.0,163.4,Completed
ORD-02333,CUST-0957,2025-10-25 21:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02334,CUST-0961,2025-06-11 10:00:00,349.0,34.9,25.13,0.0,339.23,Completed
ORD-02335,CUST-0842,2025-04-10 18:00:00,398.0,0.0,31.84,0.0,429.84,Completed
ORD-02336,CUST-0241,2025-12-04 14:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-02337,CUST-1139,2025-10-04 08:00:00,337.0,67.4,21.57,0.0,291.17,Completed
ORD-02338,CUST-0953,2025-09-11 20:00:00,208.0,0.0,16.64,0.0,224.64,Completed
ORD-02339,CUST-0206,2025-06-11 18:00:00,208.0,41.6,13.31,0.0,179.71,Completed
ORD-02340,CUST-0921,2025-06-22 13:00:00,114.0,11.4,8.21,0.0,110.81,Completed
ORD-02341,CUST-0306,2025-01-23 13:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-02342,CUST-0579,2025-12-10 17:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02343,CUST-0957,2025-09-26 14:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-02344,CUST-0268,2025-09-08 19:00:00,118.0,0.0,9.44,0.0,127.44,Completed
ORD-02345,CUST-0578,2025-12-05 13:00:00,114.0,11.4,8.21,0.0,110.81,Completed
ORD-02346,CUST-0764,2025-12-20 20:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-02347,CUST-0410,2025-10-17 14:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-02348,CUST-0230,2025-12-16 17:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-02349,CUST-0436,2025-04-05 15:00:00,129.0,25.8,8.26,0.0,111.46,Completed
ORD-02350,CUST-0766,2025-06-05 10:00:00,748.0,149.6,47.87,0.0,646.27,Completed
ORD-02351,CUST-0520,2025-01-17 10:00:00,158.0,15.8,11.38,0.0,153.58,Completed
ORD-02352,CUST-0595,2025-03-04 15:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-02353,CUST-0282,2025-02-07 18:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-02354,CUST-0501,2025-06-27 19:00:00,35.0,5.25,2.38,12.0,44.13,Completed
ORD-02355,CUST-0667,2025-12-21 18:00:00,428.0,0.0,34.24,0.0,462.24,Completed
ORD-02356,CUST-0258,2025-03-20 18:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-02357,CUST-0141,2025-10-23 08:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-02358,CUST-1056,2025-03-25 17:00:00,94.0,14.1,6.39,12.0,98.29,Completed
ORD-02359,CUST-0404,2025-02-05 16:00:00,658.0,98.7,44.74,0.0,604.04,Completed
ORD-02360,CUST-0034,2025-05-29 20:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02361,CUST-0124,2025-02-04 08:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-02362,CUST-0534,2025-06-01 21:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-02363,CUST-1035,2025-12-16 17:00:00,178.0,17.8,12.82,0.0,173.02,Completed
ORD-02364,CUST-0758,2025-05-28 16:00:00,384.0,76.8,24.58,0.0,331.78,Completed
ORD-02365,CUST-0077,2025-06-03 15:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-02366,CUST-0844,2025-03-25 10:00:00,177.0,0.0,14.16,0.0,191.16,Completed
ORD-02367,CUST-0365,2025-04-29 13:00:00,228.0,0.0,18.24,0.0,246.24,Completed
ORD-02368,CUST-0583,2025-02-07 11:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02369,CUST-0698,2025-05-13 15:00:00,728.0,0.0,58.24,0.0,786.24,Completed
ORD-02370,CUST-1169,2025-01-13 15:00:00,129.0,12.9,9.29,0.0,125.39,Completed
ORD-02371,CUST-0153,2025-01-21 08:00:00,35.0,5.25,2.38,12.0,44.13,Completed
ORD-02372,CUST-0818,2025-11-22 22:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-02373,CUST-1083,2025-06-21 12:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-02374,CUST-0803,2025-01-18 16:00:00,349.0,69.8,22.34,0.0,301.54,Completed
ORD-02375,CUST-0655,2025-11-11 17:00:00,108.0,16.2,7.34,0.0,99.14,Completed
ORD-02376,CUST-0364,2025-06-05 17:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-02377,CUST-0211,2025-04-06 17:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-02378,CUST-0444,2025-07-05 19:00:00,306.0,0.0,24.48,0.0,330.48,Completed
